call_id,call_date,organizer_email,duration_minutes,participant_count,call_type,department
TEAMS-018576,2021-02-19 13:28:00,U0147@acmecorp.com,52,7,audio,IT
TEAMS-018577,2021-02-19 09:58:00,U0190@acmecorp.com,76,10,audio,Operations
TEAMS-018578,2021-02-19 12:13:00,U0137@acmecorp.com,43,6,screen_share,Engineering
TEAMS-018579,2021-02-19 10:59:00,U0076@acmecorp.com,42,3,audio,Engineering
TEAMS-018580,2021-02-19 09:06:00,U0084@acmecorp.com,34,2,screen_share,IT
TEAMS-018581,2021-02-19 11:41:00,U0122@acmecorp.com,47,5,video,Sales
TEAMS-018582,2021-02-19 09:28:00,U0084@acmecorp.com,29,2,audio,IT
TEAMS-018583,2021-02-19 10:04:00,U0120@acmecorp.com,58,2,video,Engineering
TEAMS-018584,2021-02-19 15:55:00,U0122@acmecorp.com,28,4,screen_share,Sales
TEAMS-018585,2021-02-19 13:13:00,U0048@acmecorp.com,5,3,screen_share,Finance
TEAMS-018586,2021-02-19 15:01:00,U0001@acmecorp.com,67,10,screen_share,Sales
TEAMS-018587,2021-02-19 10:52:00,U0076@acmecorp.com,54,2,audio,Engineering
TEAMS-018588,2021-02-19 09:12:00,U0024@acmecorp.com,10,3,video,Human Resources
TEAMS-018589,2021-02-19 14:06:00,U0191@acmecorp.com,30,4,screen_share,Engineering
TEAMS-018590,2021-02-19 11:01:00,U0158@acmecorp.com,28,5,audio,Marketing
TEAMS-018591,2021-02-19 13:38:00,U0039@acmecorp.com,42,8,screen_share,Engineering
TEAMS-018592,2021-02-19 09:49:00,U0099@acmecorp.com,13,2,video,Finance
TEAMS-018593,2021-02-19 14:05:00,U0115@acmecorp.com,13,8,audio,Operations
TEAMS-018594,2021-02-19 13:19:00,U0191@acmecorp.com,21,4,video,Engineering
TEAMS-018595,2021-02-19 13:00:00,U0030@acmecorp.com,41,2,video,Legal
TEAMS-018596,2021-02-19 13:31:00,U0158@acmecorp.com,16,2,video,Marketing
TEAMS-018597,2021-02-19 11:53:00,U0099@acmecorp.com,5,3,audio,Finance
TEAMS-018598,2021-02-19 18:59:00,U0172@acmecorp.com,45,2,video,Sales
TEAMS-018599,2021-02-22 10:00:00,U0115@acmecorp.com,34,2,screen_share,Operations
TEAMS-018600,2021-02-22 12:06:00,U0072@acmecorp.com,66,7,screen_share,Operations
TEAMS-018601,2021-02-22 14:27:00,U0074@acmecorp.com,40,3,screen_share,Marketing
TEAMS-018602,2021-02-22 12:55:00,U0198@acmecorp.com,29,8,audio,Engineering
TEAMS-018603,2021-02-22 15:53:00,U0064@acmecorp.com,14,2,audio,Operations
TEAMS-018604,2021-02-22 15:44:00,U0020@acmecorp.com,22,4,audio,Engineering
TEAMS-018605,2021-02-22 14:48:00,U0047@acmecorp.com,43,12,audio,Human Resources
TEAMS-018606,2021-02-22 14:35:00,U0015@acmecorp.com,37,3,video,Operations
TEAMS-018607,2021-02-22 13:58:00,U0047@acmecorp.com,31,5,video,Human Resources
TEAMS-018608,2021-02-22 14:38:00,U0094@acmecorp.com,86,2,video,Finance
TEAMS-018609,2021-02-22 13:08:00,U0072@acmecorp.com,34,6,screen_share,Operations
TEAMS-018610,2021-02-22 14:06:00,U0092@acmecorp.com,22,3,audio,Marketing
TEAMS-018611,2021-02-22 14:19:00,U0112@acmecorp.com,41,7,audio,Human Resources
TEAMS-018612,2021-02-22 16:43:00,U0152@acmecorp.com,65,2,audio,Human Resources
TEAMS-018613,2021-02-22 11:39:00,U0085@acmecorp.com,36,4,screen_share,IT
TEAMS-018614,2021-02-22 14:14:00,U0167@acmecorp.com,36,5,screen_share,Engineering
TEAMS-018615,2021-02-22 10:48:00,U0112@acmecorp.com,41,4,video,Human Resources
TEAMS-018616,2021-02-22 15:05:00,U0078@acmecorp.com,42,2,video,Sales
TEAMS-018617,2021-02-22 10:34:00,U0094@acmecorp.com,66,3,video,Finance
TEAMS-018618,2021-02-22 13:41:00,U0011@acmecorp.com,88,3,audio,IT
TEAMS-018619,2021-02-22 16:17:00,U0059@acmecorp.com,50,2,screen_share,Engineering
TEAMS-018620,2021-02-22 11:34:00,U0161@acmecorp.com,6,3,screen_share,Marketing
TEAMS-018621,2021-02-22 13:01:00,U0060@acmecorp.com,33,3,video,Marketing
TEAMS-018622,2021-02-22 12:35:00,U0087@acmecorp.com,50,5,video,Engineering
TEAMS-018623,2021-02-22 11:32:00,U0167@acmecorp.com,24,3,audio,Engineering
TEAMS-018624,2021-02-22 12:09:00,U0096@acmecorp.com,20,2,video,Sales
TEAMS-018625,2021-02-22 08:29:00,U0068@acmecorp.com,19,3,screen_share,Engineering
TEAMS-018626,2021-02-22 12:58:00,U0141@acmecorp.com,51,2,video,Sales
TEAMS-018627,2021-02-22 17:11:00,U0041@acmecorp.com,35,12,screen_share,Operations
TEAMS-018628,2021-02-22 14:53:00,U0082@acmecorp.com,22,2,video,Human Resources
TEAMS-018629,2021-02-22 12:03:00,U0082@acmecorp.com,68,3,audio,Human Resources
TEAMS-018630,2021-02-22 15:48:00,U0079@acmecorp.com,28,2,video,Sales
TEAMS-018631,2021-02-22 11:25:00,U0007@acmecorp.com,13,2,video,Engineering
TEAMS-018632,2021-02-22 18:39:00,U0080@acmecorp.com,51,5,video,Legal
TEAMS-018633,2021-02-22 10:15:00,U0066@acmecorp.com,48,10,video,Sales
TEAMS-018634,2021-02-22 14:10:00,U0120@acmecorp.com,46,4,video,Engineering
TEAMS-018635,2021-02-22 10:42:00,U0161@acmecorp.com,39,3,audio,Marketing
TEAMS-018636,2021-02-22 12:46:00,U0185@acmecorp.com,29,3,video,Engineering
TEAMS-018637,2021-02-22 13:31:00,U0015@acmecorp.com,37,5,video,Operations
TEAMS-018638,2021-02-22 16:53:00,U0130@acmecorp.com,12,2,audio,Marketing
TEAMS-018639,2021-02-22 10:29:00,U0136@acmecorp.com,63,2,video,Operations
TEAMS-018640,2021-02-22 10:52:00,U0138@acmecorp.com,43,5,video,Operations
TEAMS-018641,2021-02-22 12:06:00,U0019@acmecorp.com,90,4,video,Engineering
TEAMS-018642,2021-02-22 17:30:00,U0111@acmecorp.com,23,9,audio,Operations
TEAMS-018643,2021-02-22 09:52:00,U0049@acmecorp.com,71,14,audio,Sales
TEAMS-018644,2021-02-22 13:21:00,U0043@acmecorp.com,32,5,screen_share,Engineering
TEAMS-018645,2021-02-23 10:36:00,U0164@acmecorp.com,17,2,audio,Operations
TEAMS-018646,2021-02-23 09:06:00,U0020@acmecorp.com,29,2,audio,Engineering
TEAMS-018647,2021-02-23 16:21:00,U0136@acmecorp.com,46,5,screen_share,Operations
TEAMS-018648,2021-02-23 14:35:00,U0199@acmecorp.com,56,2,audio,Engineering
TEAMS-018649,2021-02-23 11:24:00,U0043@acmecorp.com,58,4,audio,Engineering
TEAMS-018650,2021-02-23 15:14:00,U0043@acmecorp.com,25,12,video,Engineering
TEAMS-018651,2021-02-23 11:46:00,U0088@acmecorp.com,20,4,video,IT
TEAMS-018652,2021-02-23 12:40:00,U0197@acmecorp.com,32,3,video,Legal
TEAMS-018653,2021-02-23 14:10:00,U0192@acmecorp.com,79,3,video,Legal
TEAMS-018654,2021-02-23 11:52:00,U0013@acmecorp.com,55,2,audio,Human Resources
TEAMS-018655,2021-02-23 11:44:00,U0137@acmecorp.com,47,2,audio,Engineering
TEAMS-018656,2021-02-23 13:31:00,U0192@acmecorp.com,42,2,audio,Legal
TEAMS-018657,2021-02-23 10:10:00,U0058@acmecorp.com,14,2,screen_share,Legal
TEAMS-018658,2021-02-23 12:13:00,U0150@acmecorp.com,9,3,audio,Engineering
TEAMS-018659,2021-02-23 11:42:00,U0138@acmecorp.com,5,2,screen_share,Operations
TEAMS-018660,2021-02-23 15:44:00,U0069@acmecorp.com,57,4,audio,Engineering
TEAMS-018661,2021-02-23 12:33:00,U0058@acmecorp.com,56,3,video,Legal
TEAMS-018662,2021-02-23 13:53:00,U0185@acmecorp.com,33,6,screen_share,Engineering
TEAMS-018663,2021-02-23 08:44:00,U0119@acmecorp.com,15,3,video,Human Resources
TEAMS-018664,2021-02-23 11:43:00,U0111@acmecorp.com,36,5,screen_share,Operations
TEAMS-018665,2021-02-23 09:16:00,U0052@acmecorp.com,38,3,video,Marketing
TEAMS-018666,2021-02-23 14:11:00,U0199@acmecorp.com,62,2,screen_share,Engineering
TEAMS-018667,2021-02-23 12:07:00,U0100@acmecorp.com,28,7,video,Sales
TEAMS-018668,2021-02-23 15:52:00,U0045@acmecorp.com,49,12,screen_share,Operations
TEAMS-018669,2021-02-23 12:59:00,U0051@acmecorp.com,42,4,screen_share,Finance
TEAMS-018670,2021-02-23 13:25:00,U0041@acmecorp.com,15,5,video,Operations
TEAMS-018671,2021-02-23 10:12:00,U0043@acmecorp.com,49,2,video,Engineering
TEAMS-018672,2021-02-23 12:12:00,U0172@acmecorp.com,40,3,video,Sales
TEAMS-018673,2021-02-23 08:27:00,U0062@acmecorp.com,36,8,screen_share,Engineering
TEAMS-018674,2021-02-23 10:15:00,U0103@acmecorp.com,10,3,audio,Engineering
TEAMS-018675,2021-02-23 11:59:00,U0122@acmecorp.com,19,4,video,Sales
TEAMS-018676,2021-02-23 13:29:00,U0098@acmecorp.com,40,3,audio,Operations
TEAMS-018677,2021-02-23 09:13:00,U0138@acmecorp.com,33,12,video,Operations
TEAMS-018678,2021-02-23 12:10:00,U0002@acmecorp.com,6,2,video,Legal
TEAMS-018679,2021-02-23 14:17:00,U0074@acmecorp.com,25,5,screen_share,Marketing
TEAMS-018680,2021-02-23 15:37:00,U0078@acmecorp.com,15,4,video,Sales
TEAMS-018681,2021-02-23 15:43:00,U0181@acmecorp.com,7,8,audio,Sales
TEAMS-018682,2021-02-23 09:11:00,U0172@acmecorp.com,26,3,audio,Sales
TEAMS-018683,2021-02-23 11:01:00,U0045@acmecorp.com,16,4,screen_share,Operations
TEAMS-018684,2021-02-23 11:02:00,U0076@acmecorp.com,75,3,video,Engineering
TEAMS-018685,2021-02-23 15:02:00,U0167@acmecorp.com,43,3,screen_share,Engineering
TEAMS-018686,2021-02-23 12:04:00,U0042@acmecorp.com,75,4,video,Sales
TEAMS-018687,2021-02-23 09:58:00,U0026@acmecorp.com,16,6,screen_share,Operations
TEAMS-018688,2021-02-23 08:15:00,U0171@acmecorp.com,68,3,audio,Finance
TEAMS-018689,2021-02-23 18:47:00,U0163@acmecorp.com,19,2,screen_share,Engineering
TEAMS-018690,2021-02-23 14:47:00,U0137@acmecorp.com,66,4,video,Engineering
TEAMS-018691,2021-02-23 09:17:00,U0064@acmecorp.com,36,4,video,Operations
TEAMS-018692,2021-02-23 08:07:00,U0032@acmecorp.com,33,2,video,Human Resources
TEAMS-018693,2021-02-23 14:50:00,U0196@acmecorp.com,27,3,audio,Sales
TEAMS-018694,2021-02-24 11:13:00,U0023@acmecorp.com,64,2,audio,Engineering
TEAMS-018695,2021-02-24 12:59:00,U0017@acmecorp.com,72,2,video,Engineering
TEAMS-018696,2021-02-24 09:10:00,U0060@acmecorp.com,14,3,video,Marketing
TEAMS-018697,2021-02-24 13:19:00,U0003@acmecorp.com,5,2,video,Finance
TEAMS-018698,2021-02-24 14:53:00,U0124@acmecorp.com,32,3,screen_share,Marketing
TEAMS-018699,2021-02-24 11:49:00,U0131@acmecorp.com,35,2,video,Marketing
TEAMS-018700,2021-02-24 13:21:00,U0082@acmecorp.com,63,2,video,Human Resources
TEAMS-018701,2021-02-24 13:25:00,U0034@acmecorp.com,29,10,screen_share,Engineering
TEAMS-018702,2021-02-24 12:40:00,U0066@acmecorp.com,5,3,video,Sales
TEAMS-018703,2021-02-24 08:11:00,U0017@acmecorp.com,28,2,audio,Engineering
TEAMS-018704,2021-02-24 09:38:00,U0199@acmecorp.com,42,5,screen_share,Engineering
TEAMS-018705,2021-02-24 13:14:00,U0079@acmecorp.com,49,4,screen_share,Sales
TEAMS-018706,2021-02-24 10:23:00,U0066@acmecorp.com,59,7,audio,Sales
TEAMS-018707,2021-02-24 17:57:00,U0112@acmecorp.com,39,4,screen_share,Human Resources
TEAMS-018708,2021-02-24 10:38:00,U0086@acmecorp.com,55,4,video,Engineering
TEAMS-018709,2021-02-24 11:56:00,U0195@acmecorp.com,54,3,audio,Sales
TEAMS-018710,2021-02-24 17:07:00,U0155@acmecorp.com,14,2,screen_share,Marketing
TEAMS-018711,2021-02-24 15:15:00,U0148@acmecorp.com,21,3,video,Engineering
TEAMS-018712,2021-02-24 14:10:00,U0088@acmecorp.com,58,7,video,IT
TEAMS-018713,2021-02-24 11:09:00,U0053@acmecorp.com,33,2,audio,Finance
TEAMS-018714,2021-02-24 12:15:00,U0131@acmecorp.com,36,4,video,Marketing
TEAMS-018715,2021-02-24 17:23:00,U0081@acmecorp.com,17,2,screen_share,Marketing
TEAMS-018716,2021-02-24 18:49:00,U0016@acmecorp.com,19,5,audio,Operations
TEAMS-018717,2021-02-24 13:44:00,U0110@acmecorp.com,56,2,screen_share,IT
TEAMS-018718,2021-02-24 17:43:00,U0016@acmecorp.com,13,4,video,Operations
TEAMS-018719,2021-02-24 09:34:00,U0068@acmecorp.com,6,4,video,Engineering
TEAMS-018720,2021-02-24 11:16:00,U0145@acmecorp.com,29,2,video,Marketing
TEAMS-018721,2021-02-24 08:43:00,U0168@acmecorp.com,23,4,video,Engineering
TEAMS-018722,2021-02-24 09:37:00,U0058@acmecorp.com,24,8,video,Legal
TEAMS-018723,2021-02-24 16:01:00,U0064@acmecorp.com,6,3,video,Operations
TEAMS-018724,2021-02-24 12:01:00,U0013@acmecorp.com,57,2,video,Human Resources
TEAMS-018725,2021-02-24 11:01:00,U0034@acmecorp.com,55,5,video,Engineering
TEAMS-018726,2021-02-24 15:12:00,U0137@acmecorp.com,5,3,audio,Engineering
TEAMS-018727,2021-02-24 10:00:00,U0011@acmecorp.com,29,2,audio,IT
TEAMS-018728,2021-02-24 12:25:00,U0161@acmecorp.com,55,4,video,Marketing
TEAMS-018729,2021-02-24 09:37:00,U0003@acmecorp.com,68,3,audio,Finance
TEAMS-018730,2021-02-24 15:18:00,U0153@acmecorp.com,24,3,video,Engineering
TEAMS-018731,2021-02-24 09:11:00,U0020@acmecorp.com,37,2,screen_share,Engineering
TEAMS-018732,2021-02-24 11:45:00,U0047@acmecorp.com,36,2,video,Human Resources
TEAMS-018733,2021-02-24 08:51:00,U0136@acmecorp.com,39,2,video,Operations
TEAMS-018734,2021-02-24 13:25:00,U0060@acmecorp.com,13,2,video,Marketing
TEAMS-018735,2021-02-24 08:45:00,U0041@acmecorp.com,41,2,video,Operations
TEAMS-018736,2021-02-24 11:29:00,U0150@acmecorp.com,46,6,video,Engineering
TEAMS-018737,2021-02-25 12:26:00,U0043@acmecorp.com,6,3,video,Engineering
TEAMS-018738,2021-02-25 13:18:00,U0165@acmecorp.com,32,5,video,Marketing
TEAMS-018739,2021-02-25 11:22:00,U0178@acmecorp.com,49,2,screen_share,Legal
TEAMS-018740,2021-02-25 15:02:00,U0133@acmecorp.com,40,2,video,Marketing
TEAMS-018741,2021-02-25 15:38:00,U0150@acmecorp.com,49,3,video,Engineering
TEAMS-018742,2021-02-25 15:03:00,U0191@acmecorp.com,50,4,video,Engineering
TEAMS-018743,2021-02-25 16:11:00,U0002@acmecorp.com,64,6,video,Legal
TEAMS-018744,2021-02-25 15:35:00,U0163@acmecorp.com,11,2,audio,Engineering
TEAMS-018745,2021-02-25 15:10:00,U0094@acmecorp.com,45,2,video,Finance
TEAMS-018746,2021-02-25 08:20:00,U0191@acmecorp.com,18,4,audio,Engineering
TEAMS-018747,2021-02-25 12:31:00,U0020@acmecorp.com,16,2,audio,Engineering
TEAMS-018748,2021-02-25 14:31:00,U0044@acmecorp.com,5,5,video,IT
TEAMS-018749,2021-02-25 10:26:00,U0007@acmecorp.com,49,2,screen_share,Engineering
TEAMS-018750,2021-02-25 15:44:00,U0178@acmecorp.com,21,4,audio,Legal
TEAMS-018751,2021-02-25 11:05:00,U0094@acmecorp.com,50,2,screen_share,Finance
TEAMS-018752,2021-02-25 16:25:00,U0189@acmecorp.com,51,7,video,IT
TEAMS-018753,2021-02-25 14:34:00,U0084@acmecorp.com,5,2,video,IT
TEAMS-018754,2021-02-25 10:19:00,U0044@acmecorp.com,9,3,video,IT
TEAMS-018755,2021-02-25 11:47:00,U0190@acmecorp.com,24,7,video,Operations
TEAMS-018756,2021-02-25 12:53:00,U0017@acmecorp.com,57,4,audio,Engineering
TEAMS-018757,2021-02-25 12:45:00,U0107@acmecorp.com,51,8,video,IT
TEAMS-018758,2021-02-25 16:34:00,U0150@acmecorp.com,19,7,video,Engineering
TEAMS-018759,2021-02-25 11:31:00,U0147@acmecorp.com,28,7,video,IT
TEAMS-018760,2021-02-25 12:46:00,U0176@acmecorp.com,57,4,video,Sales
TEAMS-018761,2021-02-25 08:39:00,U0087@acmecorp.com,37,2,video,Engineering
TEAMS-018762,2021-02-25 10:02:00,U0098@acmecorp.com,5,2,audio,Operations
TEAMS-018763,2021-02-25 12:20:00,U0085@acmecorp.com,45,6,video,IT
TEAMS-018764,2021-02-25 10:59:00,U0086@acmecorp.com,48,2,audio,Engineering
TEAMS-018765,2021-02-25 16:38:00,U0020@acmecorp.com,28,4,audio,Engineering
TEAMS-018766,2021-02-25 12:30:00,U0147@acmecorp.com,26,2,audio,IT
TEAMS-018767,2021-02-25 11:58:00,U0172@acmecorp.com,55,2,video,Sales
TEAMS-018768,2021-02-25 12:33:00,U0068@acmecorp.com,43,2,screen_share,Engineering
TEAMS-018769,2021-02-25 13:44:00,U0066@acmecorp.com,35,4,video,Sales
TEAMS-018770,2021-02-25 10:20:00,U0182@acmecorp.com,51,8,screen_share,Sales
TEAMS-018771,2021-02-25 08:31:00,U0153@acmecorp.com,48,3,video,Engineering
TEAMS-018772,2021-02-25 09:45:00,U0134@acmecorp.com,44,7,audio,Human Resources
TEAMS-018773,2021-02-25 12:38:00,U0138@acmecorp.com,29,5,video,Operations
TEAMS-018774,2021-02-25 13:47:00,U0148@acmecorp.com,24,3,video,Engineering
TEAMS-018775,2021-02-25 14:48:00,U0155@acmecorp.com,26,6,audio,Marketing
TEAMS-018776,2021-02-25 15:45:00,U0118@acmecorp.com,30,3,audio,IT
TEAMS-018777,2021-02-25 14:15:00,U0076@acmecorp.com,12,9,audio,Engineering
TEAMS-018778,2021-02-25 14:34:00,U0053@acmecorp.com,22,12,screen_share,Finance
TEAMS-018779,2021-02-25 13:56:00,U0036@acmecorp.com,11,5,screen_share,Sales
TEAMS-018780,2021-02-26 10:37:00,U0016@acmecorp.com,32,7,screen_share,Operations
TEAMS-018781,2021-02-26 16:52:00,U0081@acmecorp.com,38,3,video,Marketing
TEAMS-018782,2021-02-26 15:56:00,U0079@acmecorp.com,52,5,video,Sales
TEAMS-018783,2021-02-26 11:32:00,U0048@acmecorp.com,65,5,video,Finance
TEAMS-018784,2021-02-26 13:56:00,U0074@acmecorp.com,46,5,audio,Marketing
TEAMS-018785,2021-02-26 10:51:00,U0078@acmecorp.com,31,4,video,Sales
TEAMS-018786,2021-02-26 14:57:00,U0032@acmecorp.com,17,4,video,Human Resources
TEAMS-018787,2021-02-26 12:18:00,U0064@acmecorp.com,30,8,audio,Operations
TEAMS-018788,2021-02-26 14:40:00,U0068@acmecorp.com,39,3,screen_share,Engineering
TEAMS-018789,2021-02-26 09:14:00,U0174@acmecorp.com,49,2,video,Legal
TEAMS-018790,2021-02-26 11:14:00,U0007@acmecorp.com,12,2,audio,Engineering
TEAMS-018791,2021-02-26 12:11:00,U0133@acmecorp.com,52,2,video,Marketing
TEAMS-018792,2021-02-26 08:44:00,U0103@acmecorp.com,20,2,video,Engineering
TEAMS-018793,2021-02-26 09:15:00,U0191@acmecorp.com,39,4,video,Engineering
TEAMS-018794,2021-02-26 15:47:00,U0019@acmecorp.com,5,8,audio,Engineering
TEAMS-018795,2021-02-26 16:15:00,U0165@acmecorp.com,14,2,audio,Marketing
TEAMS-018796,2021-02-26 13:03:00,U0007@acmecorp.com,30,3,screen_share,Engineering
TEAMS-018797,2021-02-26 11:05:00,U0096@acmecorp.com,26,5,audio,Sales
TEAMS-018798,2021-02-26 16:02:00,U0119@acmecorp.com,5,6,audio,Human Resources
TEAMS-018799,2021-02-26 10:54:00,U0142@acmecorp.com,12,2,screen_share,IT
TEAMS-018800,2021-02-26 17:22:00,U0064@acmecorp.com,42,4,audio,Operations
TEAMS-018801,2021-02-26 18:42:00,U0092@acmecorp.com,8,2,audio,Marketing
TEAMS-018802,2021-02-26 13:05:00,U0122@acmecorp.com,55,2,video,Sales
TEAMS-018803,2021-02-26 08:13:00,U0190@acmecorp.com,50,3,video,Operations
TEAMS-018804,2021-02-26 12:20:00,U0030@acmecorp.com,30,5,video,Legal
TEAMS-018805,2021-02-26 11:27:00,U0147@acmecorp.com,48,5,video,IT
TEAMS-018806,2021-02-26 10:23:00,U0011@acmecorp.com,39,3,audio,IT
TEAMS-018807,2021-02-26 08:50:00,U0111@acmecorp.com,60,2,video,Operations
TEAMS-018808,2021-02-26 15:35:00,U0103@acmecorp.com,18,2,video,Engineering
TEAMS-018809,2021-02-26 12:15:00,U0087@acmecorp.com,5,4,screen_share,Engineering
TEAMS-018810,2021-02-26 10:24:00,U0120@acmecorp.com,64,4,audio,Engineering
TEAMS-018811,2021-02-26 13:45:00,U0026@acmecorp.com,26,4,video,Operations
TEAMS-018812,2021-02-26 15:16:00,U0108@acmecorp.com,45,4,video,Human Resources
TEAMS-018813,2021-02-26 12:13:00,U0094@acmecorp.com,35,13,audio,Finance
TEAMS-018814,2021-02-26 15:42:00,U0130@acmecorp.com,35,2,audio,Marketing
TEAMS-018815,2021-02-26 14:02:00,U0060@acmecorp.com,50,6,video,Marketing
TEAMS-018816,2021-02-26 13:48:00,U0069@acmecorp.com,90,3,screen_share,Engineering
TEAMS-018817,2021-02-26 16:01:00,U0039@acmecorp.com,35,4,video,Engineering
TEAMS-018818,2021-02-26 12:34:00,U0026@acmecorp.com,30,2,audio,Operations
TEAMS-018819,2021-02-26 16:31:00,U0024@acmecorp.com,22,3,audio,Human Resources
TEAMS-018820,2021-02-26 11:30:00,U0053@acmecorp.com,33,3,video,Finance
TEAMS-018821,2021-02-26 13:29:00,U0082@acmecorp.com,34,2,audio,Human Resources
TEAMS-018822,2021-02-26 14:18:00,U0153@acmecorp.com,86,2,video,Engineering
TEAMS-018823,2021-02-26 09:28:00,U0172@acmecorp.com,47,8,audio,Sales
TEAMS-018824,2021-02-26 13:19:00,U0161@acmecorp.com,29,9,video,Marketing
TEAMS-018825,2021-02-26 08:25:00,U0086@acmecorp.com,59,6,audio,Engineering
TEAMS-018826,2021-02-26 12:37:00,U0188@acmecorp.com,45,5,video,Engineering
TEAMS-018827,2021-03-01 11:26:00,U0198@acmecorp.com,45,3,screen_share,Engineering
TEAMS-018828,2021-03-01 16:28:00,U0147@acmecorp.com,8,4,video,IT
TEAMS-018829,2021-03-01 16:58:00,U0103@acmecorp.com,41,13,video,Engineering
TEAMS-018830,2021-03-01 15:07:00,U0188@acmecorp.com,41,2,screen_share,Engineering
TEAMS-018831,2021-03-01 14:24:00,U0072@acmecorp.com,39,2,video,Operations
TEAMS-018832,2021-03-01 13:20:00,U0080@acmecorp.com,26,5,screen_share,Legal
TEAMS-018833,2021-03-01 10:36:00,U0195@acmecorp.com,19,2,video,Sales
TEAMS-018834,2021-03-01 09:16:00,U0019@acmecorp.com,30,3,screen_share,Engineering
TEAMS-018835,2021-03-01 13:42:00,U0192@acmecorp.com,23,4,video,Legal
TEAMS-018836,2021-03-01 15:53:00,U0098@acmecorp.com,26,3,video,Operations
TEAMS-018837,2021-03-01 14:37:00,U0137@acmecorp.com,21,6,video,Engineering
TEAMS-018838,2021-03-01 16:41:00,U0078@acmecorp.com,38,4,video,Sales
TEAMS-018839,2021-03-01 17:53:00,U0178@acmecorp.com,70,13,video,Legal
TEAMS-018840,2021-03-01 11:17:00,U0133@acmecorp.com,105,4,video,Marketing
TEAMS-018841,2021-03-01 14:05:00,U0133@acmecorp.com,30,2,audio,Marketing
TEAMS-018842,2021-03-01 12:38:00,U0001@acmecorp.com,68,2,screen_share,Sales
TEAMS-018843,2021-03-01 14:34:00,U0067@acmecorp.com,23,9,video,Human Resources
TEAMS-018844,2021-03-01 13:06:00,U0126@acmecorp.com,52,5,screen_share,Human Resources
TEAMS-018845,2021-03-01 14:59:00,U0107@acmecorp.com,70,11,video,IT
TEAMS-018846,2021-03-01 15:44:00,U0182@acmecorp.com,70,8,video,Sales
TEAMS-018847,2021-03-01 14:06:00,U0024@acmecorp.com,5,3,video,Human Resources
TEAMS-018848,2021-03-01 10:59:00,U0099@acmecorp.com,46,5,video,Finance
TEAMS-018849,2021-03-01 12:25:00,U0115@acmecorp.com,22,2,video,Operations
TEAMS-018850,2021-03-01 12:34:00,U0045@acmecorp.com,59,2,audio,Operations
TEAMS-018851,2021-03-01 12:35:00,U0103@acmecorp.com,5,4,audio,Engineering
TEAMS-018852,2021-03-01 13:40:00,U0019@acmecorp.com,43,5,video,Engineering
TEAMS-018853,2021-03-01 13:04:00,U0034@acmecorp.com,9,2,video,Engineering
TEAMS-018854,2021-03-01 12:01:00,U0164@acmecorp.com,45,4,video,Operations
TEAMS-018855,2021-03-01 11:07:00,U0069@acmecorp.com,25,4,audio,Engineering
TEAMS-018856,2021-03-01 09:25:00,U0191@acmecorp.com,47,2,video,Engineering
TEAMS-018857,2021-03-01 13:50:00,U0157@acmecorp.com,62,2,screen_share,Engineering
TEAMS-018858,2021-03-01 13:01:00,U0050@acmecorp.com,63,3,video,Finance
TEAMS-018859,2021-03-01 12:59:00,U0157@acmecorp.com,32,3,audio,Engineering
TEAMS-018860,2021-03-01 11:04:00,U0112@acmecorp.com,33,6,video,Human Resources
TEAMS-018861,2021-03-01 15:24:00,U0195@acmecorp.com,52,7,audio,Sales
TEAMS-018862,2021-03-01 13:17:00,U0068@acmecorp.com,35,2,audio,Engineering
TEAMS-018863,2021-03-01 08:45:00,U0013@acmecorp.com,20,2,video,Human Resources
TEAMS-018864,2021-03-01 10:24:00,U0153@acmecorp.com,51,4,screen_share,Engineering
TEAMS-018865,2021-03-01 17:48:00,U0164@acmecorp.com,30,3,audio,Operations
TEAMS-018866,2021-03-01 15:24:00,U0188@acmecorp.com,9,5,screen_share,Engineering
TEAMS-018867,2021-03-01 12:06:00,U0197@acmecorp.com,35,3,video,Legal
TEAMS-018868,2021-03-01 08:25:00,U0049@acmecorp.com,35,2,video,Sales
TEAMS-018869,2021-03-01 15:07:00,U0080@acmecorp.com,5,7,screen_share,Legal
TEAMS-018870,2021-03-01 14:28:00,U0066@acmecorp.com,26,13,video,Sales
TEAMS-018871,2021-03-01 09:35:00,U0098@acmecorp.com,25,13,audio,Operations
TEAMS-018872,2021-03-01 14:50:00,U0088@acmecorp.com,25,5,audio,IT
TEAMS-018873,2021-03-01 13:34:00,U0062@acmecorp.com,51,2,screen_share,Engineering
TEAMS-018874,2021-03-02 13:39:00,U0045@acmecorp.com,37,3,video,Operations
TEAMS-018875,2021-03-02 13:27:00,U0122@acmecorp.com,34,2,audio,Sales
